word_id	gender	partner	animate	indeclinable	sg_only	pl_only	decl_sg_id	decl_pl_id
16629	m		0	0	0	0	17425	17426
16630			1	0	0	0	32388	32389
16631	m		0	0	0	0	4634	4635
16633	m		1	0	0	0	23043	23044
16634	m		0	0	0	0	10579	10580
16635	m	реалистка	1	0	0	0	17858	17859
16636	m		0	0	0	0	6335	6336
16638	m		0	0	1	0	19933	82253
16640			0	0	0	0	32390	32391
16643			0	0	0	0	32392	32393
16644			0	0	0	0	32394	32395
16648			0	0	0	0	32400	32401
16652	m		0	0	0	0	21185	21186
16653	m	учредительница	1	0	0	0	22487	22488
16655			0	0	0	0	32402	32403
16658	n		0	0	0	0	17060	17061
16660			1	0	0	0	32404	32405
16668			1	0	0	0	32410	32411
16672	n		0	0	0	0	16012	16013
16675	n		0	0	0	0	6553	6554
16680			0	0	0	0	32424	32425
16681	m		0	0	0	0	5637	5638
16689	m		0	0	0	0	7819	7820
16690			0	0	0	0	32436	32437
16693			0	0	0	0	32442	32443
16696	n		0	0	0	0	9983	9984
16698	n		0	0	0	0	17720	17721
16699	n		0	0	0	0	12729	12730
16704	n		0	0	0	0	7249	7250
16707	f		0	0	0	0	3769	3770
16710			1	0	0	0	32452	32453
16712			1	0	0	0	32454	32455
16714	n		0	0	0	0	2155	2156
16715			0	0	0	0	32456	32457
16717	n		0	0	0	0	2453	2454
16720	m		0	0	0	0	16544	16545
16721	m		1	0	0	0	7915	7916
16724	f		0	0	0	0	16284	16285
16730	f		0	0	0	0	9874	9875
16732			0	0	0	0	32476	32477
16734	f		0	0	0	0	2702	2703
16735	f		0	0	1	0	12776	82254
16738	f		0	0	0	0	8770	8771
16740	f		0	0	0	0	15772	15773
16742			1	0	0	0	32486	32487
16746	f	внук	1	0	0	0	2951	2952
16749	f		0	0	0	0	1514	1515
16752	m		1	0	0	0	18549	18550
16754	f		0	0	0	0	20856	20857
16758			1	0	0	0	32492	32493
16760	m		0	0	0	0	17257	17258
16761	f		0	0	0	0	5349	5350
16764	n		0	0	0	0	3045	3046
16765	n		0	0	0	0	16067	16068
16766	f		0	0	0	0	4583	4584
16768			0	0	0	0	32498	32499
16770			0	0	0	0	32500	32501
16771			0	0	0	0	32502	32503
16774	m		0	0	0	0	14152	14153
16781	m		0	0	0	0	9489	9490
16782	m		0	0	0	0	6998	6999
16790			0	0	0	0	32532	32533
16795			0	0	0	0	32538	32539
16796	f	брюнет	1	0	0	0	2151	2152
16797	f		0	0	0	0	7458	7459
16799	n		0	0	0	0	6555	6556
16800	m		0	0	0	0	10040	10041
16801	m		0	0	0	0	24527	24528
16805	both		1	0	0	0	6087	6088
16808			0	0	0	0	32552	32553
16809			0	0	0	0	32554	32555
16810	m	оптимистка	1	0	0	0	13292	13293
16815	f		0	0	0	0	18552	18553
16816	f		0	0	0	0	22916	22917
16817	m		0	0	0	0	4285	4286
16819			0	0	0	0	32562	32563
16820	f		0	0	0	0	196	197
16822	m		0	0	0	0	14094	14095
16836	m		0	0	0	0	9337	9338
16837	f		0	0	1	0	5765	82255
16840	m		0	0	0	0	5735	5736
16842			1	0	0	0	32576	32577
16844			0	0	0	0	32578	32579
16846			0	0	0	0	32580	32581
16855	m		1	0	0	0	5255	5256
16856			1	0	0	0	32590	32591
16859			0	0	0	0	32592	32593
16861	f		0	0	0	0	10483	10484
16867	f		0	0	0	0	17793	17794
16870	n		0	0	0	0	22294	22295
16873	f	крестьянин	1	0	0	0	9037	9038
16874	m		0	0	0	0	22443	22444
16875	f		0	0	0	0	23397	23398
16876	n		0	0	0	0	4954	4955
16878			0	0	0	0	32598	32599
16880			1	0	0	0	32604	32605
16881	m		0	0	0	0	16919	16920
16886			0	0	0	0	32606	32607
16887	m		1	0	0	0	707	708
16888	m		1	0	0	0	2887	2888
16889	f		0	0	0	0	16467	16468
16893			0	0	0	0	32608	32609
16894			0	0	0	0	32610	32611
16895			0	0	0	0	32612	32613
16898			0	0	0	0	32614	32615
16899			0	0	0	0	32616	32617
16901	f		0	0	0	0	9935	9936
16903	n		0	0	0	0	16036	16037
16904	m		0	0	0	0	3747	3748
16910	n		0	0	0	0	10825	10826
16915			0	0	0	0	32634	32635
16921	f		0	0	0	0	2339	2340
16927	m		0	0	0	0	19301	19302
16928			0	0	0	0	32652	32653
16930			0	0	0	0	32654	32655
16940			0	0	0	0	32664	32665
16941			0	0	0	0	32666	32667
16942	f		0	0	0	0	21527	21528
16947	m		0	0	0	0	22622	22623
16949			0	0	0	0	32684	32685
16951			0	0	0	0	32686	32687
16955	m	индуска	1	0	0	0	7054	7055
16956	f		0	0	0	0	4938	4939
16958			0	0	0	0	32692	32693
16962			0	0	0	0	32698	32699
16973	f		0	0	0	0	6708	6709
16977	n		0	1	0	0	82256	82257
16980	n		0	0	0	0	16436	16437
16982	f		0	0	0	0	18461	18462
16983	f		0	0	0	0	141	142
16984	f		0	0	0	0	11395	11396
16985			0	0	0	0	32728	32729
16986	n		0	0	0	0	2743	2744
16993	f		0	0	0	1		83695
16994			1	0	0	0	32734	32735
16997			1	0	0	0	32740	32741
16998			0	0	0	0	32742	32743
17000			0	0	0	0	32744	32745
17007	f		0	0	0	0	3477	3478
17010	f		0	0	0	0	22425	22426
17012	f		0	0	0	0	18627	18628
17013			0	0	0	0	32750	32751
17015			1	0	0	0	32752	32753
17016			0	0	0	0	32754	32755
17026			1	0	0	0	32768	32769
17027	m		0	0	0	0	13546	13547
17029	m		0	0	0	0	20948	20949
17031	f		1	0	0	0	9597	9598
17032	f		0	0	0	0	16861	16862
17035	m		0	0	0	0	22736	22737
17036			1	0	0	0	32770	32771
17038	m		0	0	0	0	9393	9394
17051	f		0	0	0	0	6228	6229
17065	n		0	0	0	0	1331	1332
17066	m		0	0	0	0	19613	19614
17067	f		0	0	0	0	23375	23376
17070			0	0	0	0	32792	32793
17071	m		1	0	0	0	4139	4140
17073	m		0	0	0	0	18903	18904
17074			0	0	0	0	32796	32797
17076	f		0	0	0	0	7917	7918
17083	f		0	0	0	0	14034	14035
17091	f		0	0	0	0	12444	12445
17092	n		0	0	0	0	22278	22279
17097	f		0	0	1	0	22404	82258
17099	f		0	0	0	0	6268	6269
17111	m		0	0	0	0	578	579
17114	m		1	0	0	0	945	946
17115			0	0	0	0	32828	32829
17116	f		1	0	0	0	14274	14275
17117			0	0	0	0	32830	32831
17119	n		0	0	0	0	12187	12188
17121	f		0	0	0	0	16557	16558
17127			0	0	0	0	32848	32849
17128	m		0	0	0	0	5985	5986
17129	n		0	0	0	0	13041	13042
17135	m		0	0	1	0	21300	82259
17137			0	0	0	0	32854	32855
17139	n		0	0	0	0	18743	18744
17142			0	0	0	0	32856	32857
17149	n		0	0	0	0	20763	20764
17151	m		0	0	0	0	24014	24015
17153	n		0	0	0	0	1717	1718
17155	f		0	0	0	0	6778	6779
17161	m	антисемитка	1	0	0	0	666	667
17170	m	советчица	1	0	0	0	19748	19749
17172	m		0	0	0	0	66	67
17173	n		0	0	0	0	10538	10539
17175	f		0	0	0	0	6984	6985
17180	m		1	0	0	0	1640	1641
17181	m		0	0	1	0	3958	82260
17185	n		0	0	0	0	20951	20952
17191	f		0	0	0	0	4426	4427
17194	f		0	0	0	0	5121	5122
17195	f		0	0	0	0	16498	16499
17196			0	0	0	0	32900	32901
17198	m		0	0	1	0	21273	82261
17199			0	0	0	0	32906	32907
17200	f		0	0	0	0	3755	3756
17203	f		0	0	0	0	20822	20823
17207			0	0	0	0	32912	32913
17209	f		0	0	0	0	11060	11061
17212	m		0	0	0	0	8776	8777
17214	m		0	0	0	0	10659	10660
17220			0	0	0	0	32928	32929
17222	m		0	0	0	0	10372	10373
17224	f		0	0	0	0	13704	13705
17231			0	0	0	0	32930	32931
17234	f		0	0	0	0	4888	4889
17238	m		0	0	0	0	1225	1226
17242	m		1	0	0	0	18487	18488
17245	f		0	0	0	0	4384	4385
17246			1	0	0	0	32948	32949
17247	n		0	0	0	0	16767	16768
17252	f	монах	1	0	0	0	10955	10956
17253	n		0	0	0	0	10522	10523
17254	f		1	0	0	0	11046	11047
17255			0	0	0	0	32950	32951
17256	m	мучительница	1	0	0	0	11198	11199
17257			0	0	0	0	32952	32953
17258	f		0	0	0	0	7645	7646
17262	f		0	0	0	0	8901	8902
17267	m		1	0	0	0	13425	13426
17274			0	0	0	0	32966	32967
17280	m		0	0	0	0	11427	11428
17282	f		0	0	0	0	13934	13935
17284	f		0	0	0	0	17584	17585
17287	m		0	0	0	0	7214	7215
17288	m		1	0	0	0	10787	10788
17290	f		1	0	0	0	8916	8917
17296	f		0	0	0	0	20097	20098
17298			0	0	0	0	32992	32993
17300	n		0	0	1	0	23761	82262
17301	f		0	0	0	0	9247	9248
17303	m		0	0	0	0	23843	23844
17306	m		0	0	0	0	8817	8818
17307	f		0	0	0	0	16823	16824
17308	n		0	0	0	0	6752	6753
17309			1	0	0	0	32994	32995
17311	n		0	0	0	0	19815	19816
17312			0	0	0	0	33000	33001
17313	m		0	0	0	0	21525	21526
17314	m		0	0	0	0	16292	16293
17315			0	0	0	0	33004	33005
17316	m		0	0	0	0	14694	14695
17318	f		0	0	0	0	13389	13390
17323	n		0	0	0	0	11348	11349
17324	m		0	0	0	0	9118	9119
17330			1	0	0	0	33018	33019
17331	f		0	0	0	0	5669	5670
17332			1	0	0	0	33020	33021
17333	n		0	0	0	0	82263	82264
17335			1	0	0	0	33026	33027
17336	f		0	0	0	0	4788	4789
17337			0	0	0	0	33028	33029
17338	f		0	0	0	0	9969	9970
17339	m		0	0	1	0	24533	82265
17341	f		0	0	0	0	22545	22546
17344	f		0	0	0	0	5521	5522
17350			0	0	0	0	33034	33035
17351			0	0	0	0	33036	33037
17352	m		0	0	0	0	1117	1118
17353	n		0	0	0	0	82266	82267
17354	f		0	0	0	0	8810	8811
17358			0	0	0	0	33042	33043
17362			0	0	0	0	33048	33049
17364			1	0	0	0	33050	33051
17365	n		0	0	0	0	16030	16031
17366	m	публицистка	1	0	0	0	17159	17160
17378	f		0	0	0	0	8388	8389
17379	f		0	0	0	0	8105	8106
17381			0	0	0	0	33068	33069
17383	m		0	0	1	0	18664	82268
17384	f		0	0	0	0	19609	19610
17388	m	финансистка	1	0	0	0	22711	22712
17392	m		0	0	0	0	1162	1163
17394	m		1	0	0	0	23992	23993
17395	f		0	0	0	0	4750	4751
17396			0	0	0	0	33082	33083
17404			1	0	0	0	33096	33097
17405	m		0	0	1	0	4243	82269
17408			0	0	0	0	33102	33103
17409	f		0	0	1	0	936	82270
17411			0	0	0	0	33104	33105
17416	m		1	0	0	0	19915	19916
17420	m		1	0	0	0	4871	4872
17422	f		0	0	0	0	1095	1096
17429	n		0	0	0	0	15610	15611
17435			0	0	0	0	33114	33115
17439	n		0	0	1	0	9797	82271
17440	m		1	0	0	0	8362	8363
17442			0	0	0	0	33120	33121
17443	m		0	0	0	0	9880	9881
17444	f		0	0	0	0	23817	23818
17446			0	0	0	0	33122	33123
17448			0	0	0	0	33124	33125
17449	f		0	0	0	0	10641	10642
17450	f		0	0	0	0	6994	6995
17452	f		0	0	0	0	17730	17731
17453	f		0	0	0	0	18705	18706
17454	m		0	0	0	0	12561	12562
17455			0	0	0	0	33126	33127
17456	n		0	0	0	0	12245	12246
17457	f		0	0	0	0	12293	12294
17462	n		0	0	0	0	13051	13052
17465	f		0	0	0	0	2407	2408
17468	m	рецидивистка	1	0	0	0	18113	18114
17469	m		0	0	0	0	16795	16796
17473	m		0	0	0	0	2130	2131
17474	m		0	0	0	0	4684	4685
17478			0	0	0	0	33150	33151
17481	f			0	1	0	20019	82272
17482			0	0	0	0	33156	33157
17484	f		1	0	0	0	15900	15901
17486	f		0	0	0	0	2670	2671
17488	f			0	1	0	18464	82273
17489	f			0	1	0	7540	82274
17490	f		0	0	0	0	18592	18593
17492	m		0	0	0	0	9001	9002
17495	m		1	0	0	0	13752	13753
17498	f		0	0	0	0	5569	5570
17504	m		0	0	0	0	5041	5042
17510	m	кума	1	0	0	0	9281	9282
17512	f		0	0	0	0	24121	24122
17513			1	0	0	0	33178	33179
17515	m		0	0	0	0	23930	23931
17517	m		1	0	0	0	20896	20897
17520	f		0	0	0	0	19615	19616
17523			0	0	0	0	33184	33185
17524	n		0	0	0	0	82275	82276
17526	n		0	0	0	0	6375	6376
17527			0	0	0	0	33186	33187
17529			0	0	0	0	33188	33189
17531	f		0	0	0	0	21042	21043
17534	m	тунеядка	1	0	0	0	21758	21759
17538			0	0	0	0	33198	33199
17539	f		0	0	1	0	16738	82277
17540	m		0	0	0	0	13296	13297
17544			1	0	0	0	33212	33213
17551	m		0	0	0	0	19762	19763
17555	n		0	0	0	0	6289	6290
17556	f		0	0	1	0	10963	82278
17557			1	0	0	0	33238	33239
17559	n		0	0	0	0	19684	19685
17562			0	0	0	0	33240	33241
17567	n		0	0	0	0	1673	1674
17572			0	0	0	0	33254	33255
17574			0	0	0	0	33260	33261
17575	m	гуманистка	1	0	0	0	4544	4545
17577	m		0	0	0	0	3545	3546
17578	m		1	0	0	0	9623	9624
17581	f		0	0	0	0	10271	10272
17583			0	0	0	0	33270	33271
17585			1	0	0	0	33276	33277
17586			0	0	0	0	33278	33279
17587	m		0	0	0	0	13475	13476
17591			1	0	0	0	33280	33281
17598	f		0	0	0	0	8238	8239
17600			0	0	0	0	33290	33291
17602	f		0	0	0	0	12525	12526
17604	f		0	0	0	0	1436	1437
17605	f		0	0	1	0	18133	82279
17606			1	0	0	0	33292	33293
17608	m		1	0	0	0	14633	14634
17609			0	0	0	0	33294	33295
17610	m		0	0	0	0	8081	8082
17616	m		1	0	0	0	10560	10561
17617	f		0	0	0	0	10706	10707
17619	m		0	0	0	0	11300	11301
17620			0	0	0	0	33300	33301
17621	f		0	0	0	0	17808	17809
17622			0	0	0	0	33302	33303
17623			0	0	0	0	33304	33305
17626	m		0	0	0	0	14129	14130
17627	m		0	0	1	0	3856	82280
17628			0	0	0	0	33306	33307
17629			0	0	0	0	33308	33309
17631	f		0	0	0	0	21600	21601
17634	m		1	0	0	0	20886	20887
17636	m	захватчица	1	0	0	0	6393	6394
17639			0	0	0	0	33322	33323
17641	m		0	0	0	0	954	955
17644	m		0	0	0	0	3394	3395
17647	m	литературоведка	1	0	0	0	9765	9766
17649	m		1	0	0	0	18505	18506
17653			0	0	0	0	33324	33325
17657	m	мещанка	1	0	0	0	10637	10638
17658	n		0	0	0	0	11612	11613
17660			0	0	0	0	33330	33331
17662	f	идиот	1	0	0	0	6724	6725
17669			0	0	0	0	33348	33349
17672			1	0	0	0	33350	33351
17675			1	0	0	0	33352	33353
17677	m		0	0	0	0	15281	15282
17681	m		0	0	0	0	82281	82282
17683	m		0	0	0	0	17506	17507
17684	m		1	0	0	0	13690	13691
17688			0	0	0	0	33370	33371
17689			0	0	0	0	33372	33373
17695	m		0	0	0	0	20476	20477
17698	f		0	0	0	0	9078	9079
17700			0	0	0	0	33378	33379
17701	n		0	0	0	0	16260	16261
17703	m		0	0	0	0	20471	20472
17704			1	0	0	0	33380	33381
17711			0	0	0	0	33382	33383
17712			1	0	0	0	33384	33385
17714	f		0	0	0	0	4116	4117
17717	f		0	0	1	0	12878	82283
17719	n		0	0	0	0	8962	8963
17722	m		0	0	0	0	1908	1909
17723	f		0	0	0	0	7208	7209
17726			1	0	0	0	33390	33391
17727	f	манекенщик	1	0	0	0	10186	10187
17728	m		1	0	0	0	2226	2227
17729	f		0	0	0	0	8909	8910
17737	f			0	1	0	4591	82284
17740			0	0	0	0	33392	33393
17742	n		0	0	0	0	15569	15570
17745	f		0	0	0	0	15559	15560
17752			0	0	0	0	33406	33407
17753	m		0	0	0	0	2202	2203
17755			1	0	0	0	33408	33409
17756	m		0	0	0	0	15164	15165
17757	n		0	0	0	0	7317	7318
17758	n		0	0	0	0	11748	11749
17759	m		0	0	0	0	5840	5841
17761	f		0	0	0	0	10791	10792
17762	n		0	1	0	0	82285	82286
17764	n		0	0	0	0	12672	12673
17766			0	0	0	0	33410	33411
17768	f		0	0	0	0	10718	10719
17770	f		0	0	0	0	24217	24218
17771	f		0	0	0	0	21796	21797
17772			0	0	0	0	33412	33413
17774	m		1	0	0	0	2829	2830
17775	n		0	0	0	0	19970	19971
17776	m		0	0	0	0	13730	13731
17779	m		0	0	0	0	18111	18112
17781	n		0	0	0	0	5967	5968
17783	f		0	0	0	0	6333	6334
17785			0	0	0	0	33418	33419
17786			0	0	0	0	33420	33421
17787	f		0	0	0	0	377	378
17788	f		0	0	1	0	12960	82287
17789	m		0	0	0	0	23010	23011
17790	f		0	0	0	0	10879	10880
17791	f		0	0	0	0	20826	20827
17792	f		0	0	0	0	24259	24260
17794			0	0	0	0	33422	33423
17797			0	0	0	0	33428	33429
17799	f		0	0	0	0	582	583
17800			1	0	0	0	33434	33435
17801	m		0	0	0	0	17629	17630
17802	f		1	0	0	0	9806	9807
17803	m		0	0	1	0	21396	82288
17804	f		0	0	1	0	8697	82289
17805	m	мечтательница	1	0	0	0	10629	10630
17806	m		0	0	0	0	22586	22587
17808			1	0	0	0	33438	33439
17809			0	0	0	0	33440	33441
17810			0	0	0	0	33442	33443
17811			0	0	0	0	33444	33445
17812	m		0	0	0	0	18965	18966
17813	f		0	0	0	0	21123	21124
17817	m	австрийка	1	0	0	0	166	167
17818	m		0	0	0	0	10385	10386
17820	m		0	0	0	0	4412	4413
17821			0	0	0	0	33456	33457
17825	n		0	0	0	0	6764	6765
17827	m		1	0	0	0	33462	33463
17834			1	0	0	0	33468	33469
17835	m	изгнанница	1	0	0	0	6792	6793
17844			0	0	0	0	33478	33479
17845	n		0	0	0	0	15676	15677
17847			0	0	0	0	33480	33481
17850	m		1	0	0	0	7407	7408
17853	n		0	0	0	0	18789	18790
17854			0	0	0	0	33486	33487
17856	f		0	0	0	0	23498	23499
17859	m		0	0	0	0	10180	10181
17860			0	0	0	0	33492	33493
17861	m		1	0	0	0	3159	3160
17866			0	0	0	0	33498	33499
17867	n		0	0	0	0	13276	13277
17868			1	0	0	0	33500	33501
17872			1	0	0	0	33502	33503
17873			1	0	0	0	33504	33505
17876			1	0	0	0	33514	33515
17878			0	0	0	0	33520	33521
17879	m		1	0	0	0	5993	5994
17880			1	0	0	0	33522	33523
17885			0	0	0	0	33524	33525
17886			0	0	0	0	33526	33527
17887			1	0	0	0	33528	33529
17891	m	чувиха	1	0	0	0	23599	23600
17892	f		0	0	1	0	3807	82290
17893	n		0	0	0	0	19786	19787
17894	m		0	0	0	0	6661	6662
17895	m		0	0	0	0	9057	9058
17902			0	0	0	0	33534	33535
17904			0	0	0	0	33536	33537
17907			0	0	0	0	33542	33543
17908	f		0	0	0	0	15464	15465
17909	m		1	0	0	0	13841	13842
17910			0	0	0	0	33544	33545
17913	m		0	0	0	0	20671	20672
17914	f		0	0	0	0	6718	6719
17918			0	0	0	0	33554	33555
17923			1	0	0	0	33560	33561
17926	f		0	0	0	0	17119	17120
17930			0	0	0	0	33562	33563
17932	m		1	0	0	0	11182	11183
17935	f		0	0	0	0	1933	1934
17937			1	0	0	0	33572	33573
17938	f		0	0	0	0	13318	13319
17940			0	0	0	0	33578	33579
17941			0	0	0	0	33580	33581
17943	m		0	0	0	0	23657	23658
17945			0	0	0	0	33582	33583
17947	m	отшельница	1	0	0	0	13758	13759
17948	m		0	0	0	0	17484	17485
17949	f		0	0	0	0	33588	33589
17951	f		0	0	0	0	21159	21160
17952	n		0	0	0	0	22346	22347
17956			0	0	0	0	33594	33595
17957	f		0	0	0	0	7722	7723
17961	m		1	0	0	0	10158	10159
17963			0	0	0	0	33596	33597
17966	f		0	0	0	0	6285	6286
17973			1	0	0	0	33602	33603
17975	f		0	0	0	0	20641	20642
17976	f		0	0	0	0	22738	22739
17978	m		0	0	0	0	1492	1493
17986	m		0	0	0	0	16606	16607
17988	f		0	0	0	0	19303	19304
17989	f		0	0	1	0	10893	82291
17991			0	0	0	0	33612	33613
17993			0	0	0	0	33618	33619
17997	m	провинциалка	1	0	0	0	16624	16625
17998	f		0	0	0	0	17758	17759
17999	m		0	0	0	0	7568	7569
18002			0	0	0	0	33632	33633
18010	m		0	0	0	0	24043	24044
18013			0	0	0	0	33650	33651
18014	m		0	0	0	0	11944	11945
18015	m		1	0	0	0	14234	14235
18017	m		0	0	0	0	8234	8235
18020	m		0	0	0	0	20043	20044
18024	m	пропагандистка	1	0	0	0	16829	16830
18025	m		0	0	0	0	13524	13525
18037	f		0	0	0	0	17621	17622
18039	m		0	0	0	0	21145	21146
18042	m		0	0	0	0	12988	12989
18044	f		0	0	0	0	8702	8703
18045	m	налогоплательщица	1	0	0	0	11467	11468
18048	f		0	0	0	0	4782	4783
18049	m		0	0	0	0	17219	17220
18051	f		0	0	0	0	982	983
18052	f		0	0	1	0	13808	82292
18053			0	0	0	0	33704	33705
18056	f		0	0	0	0	2959	2960
18059	m	почитательница	1	0	0	0	15866	15867
18060	m		1	0	0	0	8995	8996
18061	n		0	0	0	0	17544	17545
18062	f		0	0	0	0	23460	23461
18068			1	0	0	0	33706	33707
18071	m		0	0	0	0	8492	8493
18075	f		0	0	0	0	1870	1871
18079	f		0	0	0	0	13241	13242
18084			0	0	0	0	33712	33713
18087	m		1	0	0	0	23075	23076
18089	f		0	0	0	0	10623	10624
18090			0	0	0	0	33714	33715
18091	m		0	0	0	0	8859	8860
18092			0	0	0	0	33716	33717
18093	f		0	0	0	0	21317	21318
18096	m		1	0	0	0	16266	16267
18099	m		0	0	0	0	2486	2487
18101			1	0	0	0	33730	33731
18104			0	0	0	0	33736	33737
18105			1	0	0	0	33738	33739
18107	f		0	0	0	0	2720	2721
18108	m		0	0	0	0	21461	21462
18109	n		0	0	0	0	9431	9432
18116	f		1	0	0	0	10649	10650
18117	n		0	0	1	0	10930	82293
18118			0	0	0	0	33744	33745
18119			0	0	0	0	33746	33747
18123			0	0	0	0	33748	33749
18124	m	сценаристка	1	0	0	0	20868	20869
18126	n		0	0	0	0	21888	21889
18133	f		0	0	1	0	12166	82294
18136	m		0	0	1	0	20290	82295
18137			0	0	0	0	33758	33759
18142	f		0	0	0	0	7753	7754
18143	m		0	0	0	0	7517	7518
18146	f		0	0	0	0	18012	18013
18153			0	0	0	0	33776	33777
18154	f		0	0	0	0	6258	6259
18156			1	0	0	0	33778	33779
18158			0	0	0	0	33780	33781
18160	m		0	0	0	0	8654	8655
18161	m		0	0	0	0	17008	17009
18168			0	0	0	0	33790	33791
18170			0	0	0	0	33796	33797
18172	m		1	0	0	0	7545	7546
18176	m		0	0	0	0	9224	9225
18178	f		0	0	0	0	13508	13509
18182	m		0	0	0	0	19459	19460
18183	m		0	0	0	0	20177	20178
18185			0	0	0	0	33812	33813
18193	m		1	0	0	0	3128	3129
18197	f		0	0	0	0	5117	5118
18199							84780	84781
18202			0	0	0	0	33838	33839
18207	f			0	1	0	953	82296
18208			0	0	0	0	33844	33845
18209	m		1	0	0	0	1101	1102
18210			0	0	0	0	33846	33847
18215			0	0	0	0	33852	33853
18216			0	0	0	0	33854	33855
18221	f		0	0	1	0	21431	82297
18223	n		0	0	0	0	3575	3576
18225	n		0	0	0	0	19479	19480
18226			0	0	0	0	33856	33857
18228	n		0	0	0	0	15962	15963
18230			1	0	0	0	33862	33863
18235	m		0	0	0	0	9526	9527
18236			1	0	0	0	33868	33869
18238			0	0	0	0	33870	33871
18240	m		1	0	0	0	8752	8753
18243	m		0	0	0	0	18085	18086
18244	m		0	0	0	0	16434	16435
18247	f		0	0	0	0	22680	22681
18252	m		0	0	0	0	14300	14301
18254			0	0	0	0	33876	33877
18257			0	0	0	0	33878	33879
18262	m		0	0	0	0	17514	17515
18263	f		0	0	0	0	10471	10472
18269	n		0	0	0	0	14925	14926
18271	f		0	0	0	0	17233	17234
18274	m		0	0	0	0	19604	19605
18275	m		0	0	0	0	1123	1124
18278			0	0	0	0	33896	33897
18282	n		0	0	0	0	9092	9093
18285	f		0	0	1	0	18463	82298
18288	m		0	0	0	0	9447	9448
18289	n		0	0	0	0	20518	20519
18290	f		0	0	0	0	14228	14229
18291	f		0	0	0	0	13360	13361
18292	f		0	0	0	0	22857	22858
18293			0	0	0	0	33898	33899
18297	m		0	0	0	0	23689	23690
18303	m		1	1	0	0	82299	82300
18311			0	0	0	0	33912	33913
18316			1	0	0	0	33922	33923
18317	n		0	0	0	0	19049	19050
18318	m		0	0	1	0	1067	82301
18321	m		0	0	0	0	24347	24348
18326			1	0	0	0	33928	33929
18328	f		0	0	0	0	14180	14181
18329	f		0	0	0	0	4764	4765
18330			1	0	0	0	33930	33931
18331	m		0	0	0	0	2206	2207
18333	m		0	0	0	0	19184	19185
18336			1	0	0	0	33940	33941
18337	m	аланка	1	0	0	0	415	416
18338			0	0	0	0	33942	33943
18344	f		0	0	0	0	23631	23632
18351	m		0	0	0	0	13368	13369
18353			0	0	0	0	33956	33957
18354	n		0	0	0	0	15260	15261
18355	n		0	0	0	0	12175	12176
18357	m		0	0	0	0	8700	8701
18358	n		0	0	0	0	5397	5398
18359			0	0	0	0	33958	33959
18360	f		0	0	0	0	6812	6813
18363	m	неприятельница	1	0	0	0	12173	12174
18364			1	0	0	0	33960	33961
18365	m		1	0	0	0	19142	19143
18366	m	насильница	1	0	0	0	11560	11561
18368	f		0	0	0	0	747	748
18369	f		0	0	0	0	23835	23836
18371	f			0	1	0	14214	82302
18373	m		1	0	0	0	21288	21289
18374	m		0	0	0	0	8983	8984
18376	f		0	0	0	0	6033	6034
18377	f		0	0	0	0	14658	14659
18381	m		1	0	0	0	998	999
18382	m		0	0	0	0	5527	5528
18384	f		0	0	0	0	4502	4503
18392	f		0	0	0	0	12826	12827
18396	n		0	0	0	0	22171	22172
18400	m		0	0	0	0	9556	9557
18402	m	лилипутка	1	0	0	0	9693	9694
18403			0	0	0	0	33982	33983
18404	f		0	0	0	0	10237	10238
18407	f		0	0	0	0	11721	11722
18414	f		0	0	0	0	10160	10161
18420	m	извращенка	1	0	0	0	6784	6785
18421	m		0	0	0	0	17914	17915
18423	n		0	0	0	0	15714	15715
18424	m		0	0	0	0	17822	17823
18425	n		0	0	0	0	3431	3432
18436			1	0	0	0	34000	34001
18437			1	0	0	0	34002	34003
18440	m	евангелистка	1	0	0	0	5579	5580
18442	n		0	0	0	0	19704	19705
18443	m		0	0	1	0	7661	82303
18445	m		0	0	0	0	17084	17085
18451	m		0	0	0	0	1727	1728
18454			1	0	0	0	34008	34009
18456	f		0	0	0	0	21382	21383
18457	m		0	0	0	0	688	689
18458			1	0	0	0	34010	34011
18460			0	0	0	0	34012	34013
18462	m		0	0	0	0	11423	11424
18464	f		0	0	0	0	21515	21516
18469			0	0	0	0	34018	34019
18470	f		0	0	0	0	12287	12288
18471			0	0	0	0	34020	34021
18473			1	0	0	0	34022	34023
18474	m		0	0	0	0	109	110
18476			0	0	0	0	34024	34025
18477	m		0	0	0	0	7929	7930
18478			1	0	0	0	34026	34027
18479	f		0	0	0	0	13750	13751
18480			0	0	0	0	34028	34029
18482			0	0	0	0	34034	34035
18487	m		1	0	0	0	18827	18828
18489	m		0	0	0	0	5305	5306
18490			0	0	0	0	34040	34041
18494			0	0	0	0	34046	34047
18495	m		0	0	0	0	21570	21571
18496	m		0	0	0	0	10655	10656
18498	f		0	0	0	0	19154	19155
18500			0	0	0	0	34054	34055
18501	m		0	0	0	0	21954	21955
18503	n		0	0	0	0	11343	11344
18504			1	0	0	0	34056	34057
18507			0	0	0	0	34058	34059
18508			0	0	0	0	34060	34061
18509	m		1	0	0	0	21629	21630
18510			0	0	0	0	34062	34063
18515	m		0	0	0	0	18646	18647
18517	n		0	0	0	0	22173	22174
18518			0	0	0	0	34064	34065
18520			0	0	0	0	34066	34067
18521			0	0	0	0	34068	34069
18522	n		0	0	0	0	16526	16527
18524	m		0	0	1	0	2338	82304
